# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v6.0 on 2025-05-23 at 14:07:18
#
# Requested input R.A. = 15.951289809 degrees
# Requested input Dec. = 10.5923271658 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460157.5 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 156 501 6 3 ZTF_r 631333262215 0 1.8712 151.393 18.8601 26.2856 2.09453e-05 0.0356735 0.098908 2.89377e-05 405 30. 0.064599 0.04758 19.298 26.2856 3 2458385.8332639 501120222 -110.69557171794 79.007881 -1.558528 0.965304 -229.55596337916 156.895630 -1.472967 1.034653 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 157 501 6 3 ZTF_g 631378832215 0 2.4452 97.157 19.4851 26.3025 3.74138e-05 0.0381635 -0.0755691 7.39021e-05 246 30. 0.070573 0.053433 19.0774 26.3025 3 2458385.878831 501120122 36.22013687179 100.013237 0.402854 0.918876 -153.36911915839 168.844650 -0.914462 1.055827 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 158 501 6 3 ZTF_r 635307032215 0 1.4593 147.675 16.0559 26.2259 1.64583e-05 0.0313823 0.114384 2.26309e-05 405 30. 0.063983 0.065978 19.6219 26.2259 1 2458389.807037 501120222 35.71347468288 55.128670 0.720625 0.989878 -163.24595708668 119.380692 -1.376650 1.027316 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 159 501 6 3 ZTF_g 635338852215 0 2.1946 95.7923 13.6306 26.3293 3.06386e-05 0.0397185 -0.126599 5.32405e-05 331 30. 0.062104 0.048567 19.5894 26.3293 1 2458389.8388542 501120122 62.55745334137 58.520576 1.189119 1.010471 96.88272229123 111.057976 0.878237 1.036146 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 160 1495 14 3 ZTF_g 635392655415 0 1.9487 127.397 13.5415 26.2884 3.34007e-05 0.0426815 -0.0790398 5.48865e-05 359 30. 0.063972 0.051333 19.7238 26.2884 2 2458389.8926505 1495120154 -62.27479020427 53.666721 -1.290809 0.965704 -47.15211578728 104.621948 -0.453726 1.038125 2.92814090001639 22.6010000228882 0.186000004410744 0.310999989509583 -0.180999994277954 2458334.977326 2458436.693484 0
 161 501 6 3 ZTF_i 636279612215 0 1.8191 209.431 8.03734 25.7347 3.2402e-06 0.0211252 0.191846 1.14776e-05 404 30. 0.064857 0.049553 19.7647 25.7347 2 2458390.7796181 501120322 0.60266409418 30.425602 0.022034 1.060431 -35.82006380934 59.338768 -0.607719 1.036235 3.92122593736282 22.4130000209808 0.340000003576279 1.02499997615814 -0.456999987363815 2458369.852222 2459223.694815 0
 162 1495 14 3 ZTF_g 636350395415 0 1.981 125.333 10.1163 26.2757 2.09225e-05 0.0344042 -0.0301531 3.17977e-05 383 30. 0.059005 0.048448 20.0608 26.2757 2 2458390.8503935 1495120154 -50.13377783837 43.593822 -1.279264 0.967966 -136.79589577144 78.902588 -1.745408 1.057335 2.92814090001639 22.6010000228882 0.186000004410744 0.310999989509583 -0.180999994277954 2458334.977326 2458436.693484 0
 163 501 6 3 ZTF_i 643328132215 0 1.7618 205.122 6.26121 25.7113 4.556e-06 0.0251623 0.194724 1.53881e-05 414 30. 0.077215 0.049776 20.126 25.7113 2 2458397.8281366 501120322 -19.47694557862 22.229246 -0.974655 0.984642 -7.91591088475 45.850098 -0.173810 1.031515 3.92122593736282 22.4130000209808 0.340000003576279 1.02499997615814 -0.456999987363815 2458369.852222 2459223.694815 0
 164 501 6 3 ZTF_g 643338982215 0 1.9997 94.3939 5.0102 26.2816 1.35306e-05 0.0286016 -0.105995 1.81747e-05 417 30. 0.060694 0.049911 20.6776 26.2816 1 2458397.8389815 501120122 10.89931185134 20.189550 0.600520 1.010222 6.23584820357 38.211750 0.164291 1.041351 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 165 501 6 3 ZTF_i 668273492215 0 4.4069 206.086 7.04883 25.7432 1.27374e-05 0.0412228 0.195815 4.38404e-05 396 30. 0.08937 0.084093 19.1131 25.7432 2 2458422.7734954 501120322 -45.50964336679 51.235596 -0.988067 1.023882 -77.909971857 65.443596 -1.198509 1.121030 3.92122593736282 22.4130000209808 0.340000003576279 1.02499997615814 -0.456999987363815 2458369.852222 2459223.694815 0
 166 501 6 3 ZTF_r 668320242215 0 2.4797 150.944 7.56308 26.2684 1.01974e-05 0.0249174 0.114024 1.41947e-05 406 30. 0.069702 0.055425 20.1253 26.2684 1 2458422.8202431 501120222 38.33795466998 39.470066 1.080478 0.944990 33.45547644131 65.508156 0.514147 1.059656 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 167 1495 14 3 ZTF_r 670261685415 0 2.0774 274.098 8.09487 25.8717 1.39975e-05 0.029203 0.107309 1.98507e-05 420 30. 0.064224 0.049773 19.7682 25.8717 2 2458424.7616898 1495120254 19.26973838744 34.449646 0.622223 0.994567 98.85786062094 63.268337 1.573041 1.043090 0.453236202923913 22.6839999198914 0.349000006914139 1.1139999628067 -0.439000010490417 2458335.975775 2458439.824711 0
 168 501 6 3 ZTF_g 671195332215 0 2.0158 80.7882 6.05585 26.0951 2.53466e-05 0.0389272 -0.0914634 3.48478e-05 407 30. 0.062168 0.048508 20.3079 26.0951 1 2458425.6953356 501120122 -16.96926426877 23.044523 -0.819125 0.983522 -27.61593111506 43.762428 -0.635292 1.044151 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 169 501 6 3 ZTF_r 671231922215 33554432 1.6168 57.7268 10.1775 25.2304 4.50698e-05 0.0518516 0.116223 6.07087e-05 410 30. 0.062012 0.059122 19.0494 25.2304 1 2458425.7319213 501120222 -0.38539473179 36.613754 -0.011709 1.015182 -19.77032273887 75.821594 -0.262504 1.036680 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 170 1495 14 3 ZTF_r 671279725415 0 1.6155 372.643 6.46445 26.2081 1.05963e-05 0.0254673 0.100155 1.51459e-05 423 30. 0.056957 0.052232 20.4953 26.2081 2 2458425.7797222 1495120254 -5.83846404655 22.330130 -0.290845 1.048937 7.54612441788 46.755436 0.162483 1.031744 0.453236202923913 22.6839999198914 0.349000006914139 1.1139999628067 -0.439000010490417 2458335.975775 2458439.824711 0
 171 501 6 3 ZTF_i 672277402215 0 1.618 180.552 7.98951 25.5751 3.984e-06 0.023623 0.190799 1.33614e-05 416 30. 0.062911 0.052843 19.6491 25.5751 2 2458426.7774074 501120322 -23.91419047999 30.171671 -0.881680 0.912088 -80.10714874425 65.755409 -1.226465 1.023693 3.92122593736282 22.4130000209808 0.340000003576279 1.02499997615814 -0.456999987363815 2458369.852222 2459223.694815 0
 172 501 6 3 ZTF_g 674215192215 0 2.2855 98.9769 5.09704 26.2823 1.30881e-05 0.0282619 -0.0509947 1.7939e-05 413 30. 0.063998 0.049426 20.5907 26.2823 1 2458428.7151968 501120122 30.09340011534 22.992231 1.455945 0.959314 62.32025549366 39.609787 1.583952 1.060879 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 173 501 6 3 ZTF_r 674234082215 0 2.7539 151.742 5.95018 26.2801 1.28114e-05 0.0278809 0.132811 1.73396e-05 416 30. 0.067572 0.055341 20.2917 26.2801 1 2458428.7340856 501120222 2.72466479978 29.120300 0.104081 1.072594 54.28939082923 45.741909 1.194857 1.064389 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 174 1495 14 3 ZTF_r 674269325415 0 2.0119 373.928 5.68612 26.1937 9.9921e-06 0.0248018 0.11209 1.42014e-05 424 30. 0.062149 0.058385 20.49 26.1937 2 2458428.7693287 1495120254 7.2348656115 22.262032 0.361510 1.009203 19.73755741521 41.439796 0.479503 1.044762 0.453236202923913 22.6839999198914 0.349000006914139 1.1139999628067 -0.439000010490417 2458335.975775 2458439.824711 0
 175 1495 14 3 ZTF_g 675247465415 0 1.8492 124.543 4.11602 26.2727 1.19297e-05 0.0272038 -0.0558734 1.70363e-05 425 30. 0.064477 0.056018 21.0236 26.2727 2 2458429.7474653 1495120154 14.50887417474 16.066793 1.004522 1.025264 45.3953894403 29.485325 1.549962 1.065159 2.92814090001639 22.6010000228882 0.186000004410744 0.310999989509583 -0.180999994277954 2458334.977326 2458436.693484 0
 176 501 6 3 ZTF_i 676232932215 0 1.6758 211.013 6.44787 25.7335 3.6379e-06 0.0223964 0.188835 1.24269e-05 413 30. 0.061512 0.051566 20.0004 25.7335 2 2458430.7329398 501120322 -21.13425880255 27.609379 -0.851501 0.878345 -54.29407428588 56.373154 -0.969606 1.034190 3.92122593736282 22.4130000209808 0.340000003576279 1.02499997615814 -0.456999987363815 2458369.852222 2459223.694815 0
 177 1495 14 3 ZTF_g 676263045415 0 2.09 126.988 4.38657 26.2774 1.10913e-05 0.0261932 -0.0521319 1.589e-05 424 30. 0.059356 0.049927 20.8726 26.2774 2 2458430.763044 1495120154 -43.3298955253 18.936441 -2.545330 0.962868 -72.54323911082 33.523083 -2.178553 1.068302 2.92814090001639 22.6010000228882 0.186000004410744 0.310999989509583 -0.180999994277954 2458334.977326 2458436.693484 0
 178 501 6 3 ZTF_r 677193682215 0 3.3405 148.695 7.27456 26.274 1.44863e-05 0.029536 0.118796 1.94802e-05 416 30. 0.073499 0.065116 19.8826 26.274 1 2458431.6936806 501120222 22.01420659735 47.575687 0.514722 1.023889 13.05244006519 65.611366 0.200275 1.114071 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 179 501 6 3 ZTF_i 677265342215 0 4.291 206.917 7.571 25.7243 1.22215e-05 0.040071 0.186723 4.10292e-05 397 30. 0.096159 0.087236 19.0386 25.7243 2 2458431.7653472 501120322 48.5216540384 61.628609 0.875806 0.919037 14.74825564966 75.649109 0.196269 1.191315 3.92122593736282 22.4130000209808 0.340000003576279 1.02499997615814 -0.456999987363815 2458369.852222 2459223.694815 0
 180 1495 14 3 ZTF_g 678243995415 0 2.2286 123.653 4.77851 26.2881 1.68692e-05 0.0319755 -0.0767269 2.39261e-05 419 30. 0.066459 0.048727 20.7204 26.2881 2 2458432.7439931 1495120154 28.06878213293 24.140625 1.293391 0.989062 44.73852049047 42.324322 1.064160 1.057246 2.92814090001639 22.6010000228882 0.186000004410744 0.310999989509583 -0.180999994277954 2458334.977326 2458436.693484 0
 181 501 6 3 ZTF_r 680195852215 0 2.7308 150.244 6.85227 26.294 1.20536e-05 0.026828 0.113909 1.614e-05 413 30. 0.072336 0.056003 20.1131 26.294 1 2458434.6958565 501120222 -18.27049907158 35.312782 -0.575537 0.938512 -43.0436783498 54.973202 -0.788267 1.069236 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 182 501 6 3 ZTF_i 680233072215 0 2.791 214.065 6.67221 25.7473 3.8137e-06 0.0230271 0.195123 1.28913e-05 415 30. 0.077726 0.060305 19.5757 25.7473 2 2458434.7330787 501120322 18.57428350883 37.035877 0.557884 0.945961 42.69952226086 57.542103 0.747055 1.069184 3.92122593736282 22.4130000209808 0.340000003576279 1.02499997615814 -0.456999987363815 2458369.852222 2459223.694815 0
 183 501 6 3 ZTF_g 680254252215 0 3.6694 95.9869 5.4383 26.2894 2.80215e-05 0.0400529 -0.0570877 4.22267e-05 376 30. 0.07604 0.065271 20.1049 26.2894 1 2458434.7542593 501120122 3.06209768413 36.059551 0.094461 0.882106 9.97747413763 47.456013 0.211663 1.140447 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 184 1495 14 3 ZTF_g 682193485415 0 3.5959 125.219 5.53841 26.3012 3.10219e-05 0.0413012 -0.048296 5.05522e-05 370 30. 0.077487 0.07003 20.0962 26.3012 2 2458436.6934838 1495120154 154.1569218284 39.026932 4.393933 1.028932 124.75938635488 51.554527 2.436249 1.123512 2.92814090001639 22.6010000228882 0.186000004410744 0.310999989509583 -0.180999994277954 2458334.977326 2458436.693484 0
 185 1495 14 3 ZTF_r 682302565415 0 2.7738 293.277 8.38504 25.9529 1.76825e-05 0.0324021 0.0940316 2.49054e-05 419 30. 0.07472 0.059743 19.5479 25.9529 2 2458436.8025694 1495120254 170.35689971143 46.476109 4.077414 0.850947 196.51002070437 71.724525 2.758241 1.063444 0.453236202923913 22.6839999198914 0.349000006914139 1.1139999628067 -0.439000010490417 2458335.975775 2458439.824711 0
 186 501 6 3 ZTF_g 683234512215 0 2.6982 99.5014 6.77611 26.3031 1.95722e-05 0.0338002 -0.056833 2.82533e-05 392 30. 0.070837 0.056754 20.1495 26.3031 1 2458437.7345139 501120122 195.13116715334 35.911560 6.044316 0.959969 116.09669110579 55.420254 2.108951 1.077458 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 187 501 6 3 ZTF_r 683268262215 0 2.7831 153.575 7.25164 26.294 1.17359e-05 0.0264867 0.120692 1.59005e-05 413 30. 0.068879 0.056849 20.0741 26.294 1 2458437.7682639 501120222 172.28235501005 41.271320 4.643519 0.956229 231.68422243199 63.616943 3.666392 1.076593 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 188 1495 14 3 ZTF_r 684278845415 32 1.8589 45.1456 18.4487 24.0391 0.000346515 0.0847262 0.0911722 0.000632244 155 30. 0.069549 0.059848 17.0976 24.0391 2 2458438.7788426 1495120254 -62.10672057101 72.512474 -0.952754 0.961216 10.84663131404 144.180161 0.075736 1.048585 0.453236202923913 22.6839999198914 0.349000006914139 1.1139999628067 -0.439000010490417 2458335.975775 2458439.824711 0
 189 1495 14 3 ZTF_r 685324715415 0 1.7104 331.648 11.8186 26.0601 1.819e-05 0.0331806 0.1037 2.58879e-05 421 30. 0.057638 0.06037 19.7449 26.0601 2 2458439.8247106 1495120254 108.9151688247 41.918995 2.890229 1.001068 29.81536579594 85.618462 0.350581 1.030829 0.453236202923913 22.6839999198914 0.349000006914139 1.1139999628067 -0.439000010490417 2458335.975775 2458439.824711 0
 190 501 6 3 ZTF_g 686238902215 0 1.7419 28.6541 23.6174 24.9236 0.000279619 0.0651468 -0.0793005 0.000689048 119 30. 0.058285 0.059523 17.7509 24.9236 1 2458440.7389005 501120122 -27.38338672862 106.828606 -0.285138 0.868916 -303.71702138663 212.656601 -1.437823 1.044693 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 191 501 6 3 ZTF_r 693331872215 0 2.9677 145.009 12.3266 26.2555 1.95934e-05 0.0345649 0.106511 2.64845e-05 416 30. 0.081322 0.073337 19.3885 26.2555 1 2458447.831875 501120222 1196.54147039218 66.379883 20.051462 1.176285 1214.39446937866 96.566406 12.660443 1.087734 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 192 501 6 3 ZTF_g 696270032215 0 2.513 15.1707 10.1975 24.2539 0.000165573 0.0450903 -0.0345171 0.000441564 103 30. 0.066123 0.063609 17.7059 24.2539 1 2458450.7700347 501120122 186.88731199736 53.492237 3.886368 0.972579 309.77764374634 86.517113 3.604651 1.077086 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 193 501 6 3 ZTF_r 702184092215 0 2.611 152.566 6.50074 26.3013 1.34836e-05 0.0283288 0.118 1.81768e-05 414 30. 0.069292 0.054307 20.2089 26.3013 1 2458456.6840972 501120222 1859.48103650675 42.276756 48.926586 1.243615 1905.04441625 59.797527 32.072815 1.071666 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 194 501 6 3 ZTF_g 708263802215 0 2.6996 43.8885 7.42203 25.4545 6.21667e-05 0.0538113 -0.104222 0.000111938 288 30. 0.067194 0.059345 19.1927 25.4545 3 2458462.7638079 501120122 322.13037698501 36.073429 9.933426 1.008896 272.4779254948 57.707718 4.753490 1.052382 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 195 501 6 3 ZTF_r 708276792215 0 2.1603 64.8987 11.6859 25.3765 3.04222e-05 0.0419427 0.111086 4.09621e-05 400 30. 0.065468 0.055661 18.8004 25.3765 1 2458462.776794 501120222 645.89787363084 54.139282 13.271076 0.984554 708.64053423039 99.154572 7.194961 1.037069 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 196 501 6 3 ZTF_r 708287732215 0 2.1877 37.8568 12.3582 24.8272 4.32275e-05 0.0421269 0.0900007 6.46337e-05 266 30. 0.072067 0.05631 18.1812 24.8272 3 2458462.7877315 501120222 414.10690405502 54.708782 8.419964 1.026839 474.77850544946 98.048492 4.874896 1.044118 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 197 501 6 3 ZTF_r 710270122215 0 3.0196 144.086 7.12661 26.2516 1.63208e-05 0.031098 0.117223 2.19552e-05 410 30. 0.076241 0.061322 19.9524 26.2516 3 2458464.7701273 501120222 1244.84859782566 46.498566 29.780485 1.023115 1346.47014212376 65.050842 20.838142 1.083438 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 198 501 6 3 ZTF_r 712216482215 0 2.382 56.8475 14.8498 25.2339 5.45588e-05 0.0492382 0.107204 8.19748e-05 288 30. 0.076173 0.065831 18.3245 25.2339 3 2458466.7164815 501120222 376.08942769519 71.457832 5.854585 1.036773 454.9260071676 120.411049 3.803554 1.054843 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 199 501 6 3 ZTF_r 712217392215 0 2.2911 23.9951 17.4284 24.2876 0.000134275 0.0530336 0.113831 0.000234811 140 30. 0.075326 0.064783 17.2516 24.2876 1 2458466.7173958 501120222 325.29046150017 80.494034 4.495339 1.045969 427.90129416454 138.645645 3.107081 1.065799 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 200 501 6 3 ZTF_g 717096492215 0 2.6347 77.8631 18.5663 26.1683 6.13177e-05 0.046326 -0.0872288 0.000122565 233 30. 0.065438 0.056546 18.9472 26.1683 1 2458471.5964931 501120122 235.72750257071 92.027649 2.849356 1.040498 82.55691244478 152.122528 0.546355 1.062447 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 201 501 6 3 ZTF_g 717122552215 0 3.9382 71.9751 23.9969 26.0258 0.000130655 0.0464957 -0.107956 0.000319884 131 30. 0.071494 0.066589 18.1804 26.0258 3 2458471.6225579 501120122 333.70513713761 148.592590 2.498162 0.928395 307.91397466483 204.926605 1.512677 1.084464 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 202 501 6 3 ZTF_r 717163292215 0 2.8116 144.463 22.7221 26.1705 3.27135e-05 0.0401132 0.122188 4.61169e-05 328 30. 0.069838 0.062789 18.6831 26.1705 1 2458471.6632986 501120222 439.41087338797 122.832855 3.979340 1.031979 236.04435270375 186.323303 1.275386 1.090095 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 203 501 6 3 ZTF_r 717164272215 0 3.3327 152.762 16.0727 26.279 3.20902e-05 0.0421593 0.132359 4.28533e-05 387 30. 0.075765 0.070516 19.0287 26.279 3 2458471.6642708 501120222 918.57335154826 95.718468 10.675123 0.999075 868.71385917707 129.139496 6.772248 1.142076 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 204 501 6 3 ZTF_r 718121782215 0 1.6402 154.532 12.058 26.3077 1.04515e-05 0.0250764 0.113955 1.42072e-05 412 30. 0.061174 0.051716 19.934 26.3077 3 2458472.6217824 501120222 956.48004783499 44.085091 24.134537 1.292629 872.92712061885 83.676567 10.502419 1.037762 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 205 501 6 3 ZTF_g 718147532215 0 2.6963 99.4463 13.9435 26.2977 3.69879e-05 0.0413852 -0.0404403 6.78996e-05 288 30. 0.067438 0.059712 19.3781 26.2977 3 2458472.6475347 501120122 239.32181926188 77.968681 3.414420 0.959874 71.42633353414 121.235542 0.593121 1.083144 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 206 501 6 3 ZTF_g 720100482215 0 2.2686 99.3909 15.2941 26.3341 3.23567e-05 0.0397432 -0.0957194 5.81817e-05 315 30. 0.066324 0.053385 19.4348 26.3341 3 2458474.6004861 501120122 68.730931144 68.641960 1.113826 1.000838 -10.25920267969 122.899506 -0.084039 1.046771 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 207 501 6 3 ZTF_g 720101402215 0 2.0512 98.5729 15.36 26.3377 2.19572e-05 0.0334428 -0.0842266 3.73129e-05 326 30. 0.061761 0.048954 19.5044 26.3377 1 2458474.6014005 501120122 225.82126130309 64.010841 3.924335 0.971099 191.27263479977 117.450920 1.639501 1.050185 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 208 501 6 3 ZTF_r 720128692215 0 4.216 153.018 13.3724 26.3495 2.48826e-05 0.0367191 0.0793368 3.62441e-05 351 30. 0.07672 0.062086 19.2048 26.3495 3 2458474.6286921 501120222 803.92570544207 69.737923 12.823356 0.985785 871.77157329655 105.839462 8.292210 1.038250 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 209 501 6 3 ZTF_r 720130522215 0 1.7421 154.958 13.3803 26.3111 1.48326e-05 0.029931 0.130254 2.01319e-05 414 30. 0.06096 0.049451 19.7702 26.3111 1 2458474.6305208 501120222 851.38434183899 53.583099 17.674725 1.015564 915.33304328984 100.315277 9.186017 1.039194 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 210 501 6 3 ZTF_g 721095252215 0 2.0476 89.9456 14.8206 26.198 3.14599e-05 0.0394179 -0.0470948 5.44452e-05 310 30. 0.062716 0.052051 19.4285 26.198 3 2458475.5952546 501120122 144.15103872598 64.730232 2.477225 0.985007 141.92965461029 118.875412 1.201977 1.053762 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 211 501 6 3 ZTF_r 721146062215 0 1.8191 152.173 12.3098 26.3241 1.82203e-05 0.032951 0.113109 2.49144e-05 408 30. 0.06272 0.049417 19.8643 26.3241 3 2458475.6460648 501120222 774.76262241063 53.429710 16.130234 1.003797 758.99681677024 102.732666 7.437836 1.035864 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
 212 501 6 3 ZTF_g 728144842215 0 4.392 96.0348 5.43807 26.282 3.20284e-05 0.0397387 -0.0492135 5.65367e-05 309 30. 0.084609 0.066829 19.9132 26.282 1 2458482.6448495 501120122 130.77397587197 41.316219 3.520915 1.017726 166.52668718074 50.408173 3.325815 1.199434 3.86316894719163 22.9109999656677 0.263000011444092 0.717000007629395 -0.0869999974966049 2458307.957407 2458351.929039 0
 213 501 6 3 ZTF_r 733108072215 0 1.7266 153.961 6.95108 26.3013 9.4245e-06 0.0237905 0.113534 1.26339e-05 415 30. 0.060156 0.050155 20.5123 26.3013 3 2458487.6080787 501120222 457.10750686932 29.635260 17.157911 1.091481 420.65090097979 55.334995 7.653096 1.033172 2.49278972993518 23.0410000324249 0.337999999523163 1.07299995422363 -0.458999991416931 2458281.965174 2458431.693681 0
